Torque_0,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
-171061.20111370087,-3.674742295258083,2191.06653487625,-0.0006108414922805228,1.5661671959317336e-19,0.0
